-47.7993, -79.4878
-18.5435, -61.8593
-10.3969, -22.3952
-52.2872, -5.39801
-109.458, 17.188
-155.826, 44.4616
-200.07, 94.201
-220.308, 165.635
-196.147, 249.236
-130.067, 343.437
135.461, 463.354
264.767, 512.793
401.555, 585.08
523.871, 580.751
651.724, 525.256
800.031, 390.826
822.012, 358.534
765.502, 394.168
814.97, 270.851
854.492, 158.479
884.871, 53.9099
910.173, -41.1109
930.183, -127.828
945.781, -205.416
955.657, -278.64
949.998, -357.712
747.806, -603.862
471.468, -849.352
277.624, -927.745
84.5362, -965.164
-75.3313, -971.932
-188.643, -967.23
-240.226, -962.375
-270.893, -963.054
-295.215, -945.19
-331.862, -903.002
-384.01, -828.269
-366.796, -681.833
-235.239, -562.577
-239.921, -508.532
-272.257, -412.56
-321.845, -248.663
-364.644, -91.5622
-398.428, 50.0454
-428.7, 178.487
-469.372, 378.718
-459.538, 482.317
-403.138, 586.242
-298.245, 683.243
-164.096, 767.288
-12.6305, 830.263
140.447, 873.173
283.436, 903.736
415.598, 918.373
540.183, 888.37
657.745, 811.416
763.475, 694.849
853.057, 555.214
928.716, 409.983
991.413, 265.11
1041.32, 124.039
1081.07, -12.6313
1113.23, -140.78
1137.6, -260.824
1152.43, -372.276
1147.6, -483.337
1110.6, -589.906
1030.57, -693.827
908.998, -793.877
763.194, -872.246
603.86, -933.222
446.121, -976.906
293.901, -1008.04
151.793, -1029.02
27.9598, -1038.72
-77.9188, -1042.67
-190.226, -1049.96
-152.155, -945.505
-193.734, -928.241
-281.182, -904.006
-371.602, -836.291
-454.135, -727.34
-524.164, -586.626
-574.433, -432.375
-609.744, -276.51
-633.91, -126.782
-649.137, 12.6331
-663.231, 141.13
-679.34, 259.281
-687.651, 368.884
-665.096, 474.256
-599.02, 564.466
-493.826, 652.651
-364.658, 728.188
-221.876, 789.897
-80.7181, 835.091
61.6981, 870.318
193.369, 897.315
289.393, 908.501
439.432, 891.332
542.487, 841.601
645.875, 756.008
745.055, 638.106
837.56, 490.898
917.659, 326.079
982.476, 158.397
1030.56, -5.72533
1065.37, -156.256
1088.22, -290.776
1097.21, -404.854
1080.15, -506.106
1024.6, -594.771
922.666, -670.296
571.954, -543.88
77.2031, -192.983
-68.2161, -96.9697
-89.8501, -53.3174
-81.7213, -35.3856
-91.7828, -40.5871
-88.2785, -103.271
-104.785, -172.169
-228.326, -136.122
-337.537, -61.6464
-430.682, 38.721
-499.03, 150.379
-554.643, 261.783
-59.5804, 132.956
68.0909, 116.76
93.7421, 255.083
187.723, 370.378
358.757, 431.643
535.743, 447.202
675.299, 434.055
769.334, 400.319
841.645, 311.566
899.677, 196.172
884.463, 157.175
933.909, 132.329
987.545, 94.3367
1015.09, 55.9317
1060.34, 60.0077
1110.09, 71.9465
1111, 58.1844
1137.77, 45.9286
1132.89, 47.3568
1115.24, 53.2092
1108.4, 65.6481
1080.01, 80.7635
1031.58, 104.003
968.35, 122.089
923.65, 131.046
882.033, 134.922
829.04, 134.104
437.365, -37.8224
354.149, -77.9121
326.996, -93.5999
283.314, -117.113
244.027, -125.272
206.027, -118.733
187.464, -182.06
189.718, -210.162
186.795, -199.179
168.914, -172.224
67.6119, -138.268
17.6022, -120.793
-159.948, -8.71543
-188.139, 6.19919
-183.183, -0.0593357
-183.676, -5.57836
-12.1576, -59.1808
59.0826, -53.0285
60.5113, -40.2651
43.9786, -44.3664
41.8837, -38.6153
31.879, -24.0737
20.2622, -17.4571
24.6955, -22.8302
34.2365, -28.5233
52.872, -49.0294
70.0533, -90.6587
84.1865, -123.071
94.1058, -125.128
142.102, -161.097
158.095, -175.794
187.887, -206.772
211.56, -237.718
234.534, -257.053
255.541, -272.804
261.206, -280.555
271.74, -302.851
275.183, -312.205
274.076, -316.712
217.373, -150.362
206.172, -129.306
168.166, -76.8738
64.7812, 74.3909
53.1498, 81.5364
49.3208, 78.57
97.4783, 66.8234
156.306, 52.5547
149.727, 47.7968
142.947, 44.6044
135.797, 42.4474
130.319, 39.9236
125.59, 37.5137
120.5, 36.5901
114.667, 36.9453
108.314, 36.1251
103.296, 35.4492
94.0651, 34.8244
87.5647, 35.4828
79.7321, 37.9168
73.2811, 36.2783
181.366, -148.208
152.01, -209.134
159.305, -215.872
205.773, -175.39
133.536, -132.453
108.354, -95.3338
103.135, -93.1864
51.6991, -88.8382
22.1134, -55.5068
-13.4335, -4.44557
-64.362, 42.6225
-74.2172, 67.882
-80.7323, 76.7877
-87.191, 90.1393
-93.1692, 104.552
-109.485, 85.2561
-127.365, 91.5354
-113.856, 106.115
-83.8661, 97.9476
-60.799, 85.8648
-33.4958, 85.033
-44.7933, 74.6824
-45.634, 63.575
-46.1954, 58.2632
-48.8215, 61.6099
-37.322, 57.2631
-12.8262, 51.9456
2.2264, 49.2586
-8.00377, 23.726
-5.82355, 18.216
11.684, 10.0805
7.38512, 3.25852
10.2605, -2.73482
13.044, -11.8772
13.4478, -15.5757
7.11344, -8.92444
14.9113, -18.6154
28.3801, -15.108
33.6376, -23.34
37.6483, -25.7191
43.387, -30.4458
57.7564, -35.6188
85.758, -36.6448
163.815, -27.0871
201.376, -18.8489
219.123, -5.34118
182.444, 32.4445
131.457, 69.2225
89.3296, 146.072
71.301, 165.081
-7.46632, 47.7176
-6.91547, 39.6722
-51.9962, 29.6148
-113.347, 20.9221
-137.345, -1.55551
-159.113, -25.162
-189.442, -42.5215
-232.5, -50.6947
-281.598, -60.1935
-319.838, -74.7213
-352.78, -83.5326
-407.217, -67.3931
-479.496, -50.6078
-572.369, -32.6915
-651.786, -21.9215
-726.249, -12.969
-784.954, -10.6305
-821.441, -11.5658
-867.957, -6.12215
-915.193, -1.47718
-947.211, -3.36713
-964.29, -4.88461
-974.087, -16.1095
-961.128, -23.7507
-937.547, -19.8638
-761.149, 42.5697
-720.659, 42.9311
-684.326, 36.3822
-663.994, 34.7848
-652.136, 27.0451
-613.9, 35.9657
-588.886, 37.0132
-539.622, 42.924
-480.957, 47.2783
-423.266, 50.0326
-355.082, 64.387
-317.992, 89.5662
-291.84, 98.5953
-245.029, 90.3071
-198.618, 85.7371
-144.765, 73.9743
-84.486, 69.0484
-34.205, 62.7607
0.249675, 114.55
19.7971, 96.6986
74.3256, 53.4143
141.065, 9.49182
160.833, 6.36486
166.423, 8.08547
89.7494, 11.9725
25.7544, 1.2952
-10.2437, 1.58466
-61.36, -9.23923
-223.644, -69.1395
-419.235, -62.0345
-434.897, -27.3521
-324.86, 14.2424
-242.441, 38.0881
-227.966, 69.2697
-254.773, 102.655
-303.18, 123.71
-348.396, 138.405
-385.382, 150.4
-431.167, 161.24
-457.886, 159.255
-518.191, 170.818
-570.038, 168.173
-602.17, 161.08
-660.874, 169.454
-680.15, 164.799
-732.175, 152.984
-783.17, 150.723
-854.873, 156.791
-929.901, 159.177
-978.932, 150.834
-1050.55, 168.164
-1107.82, 167.365
-1151.32, 168.674
-1190.29, 179.132
-1234.41, 168.845
-1262.07, 160.786
-1267.57, 158.976
-1258.05, 153.348
-1235.5, 148.059
